Country,Year,pop,Region,SubRegion,ISO3166_alpha3,elect_twh,electbyfuel_total,electbyfuel_coal,electbyfuel_gas,electbyfuel_oil,electbyfuel_nuclear,electbyfuel_hydro,hydro_twh,electbyfuel_ren_power,wind_twh,solar_twh,electbyfuel_other,biogeo_twh,co2_combust_mtco2,co2_combust_pc,ren_power_share
Italy,1995,57.403344,Europe,Europe,ITA,241.489,241.489,27.565,46.442,120.8,0.0,37.782,37.782,3.675636364,0,0,5.224363636,3.654,484.5348489,0.135931389,17.167505088844624
Italy,1996,57.162092,Europe,Europe,ITA,244.433,244.433,25.323,49.725,117.088,0.0,42.037,42.037,4.184666667,0,0,6.075333333,4.139,480.7243602,0.13706362,18.909748956564787
Italy,1997,57.189274,Europe,Europe,ITA,251.473,251.473,24.769,60.649,113.312,0.0,41.603,41.603,4.603,0,0,6.537,4.47,483.9706526,0.138339183,18.37413956965559
Italy,1998,57.215194,Europe,Europe,ITA,259.8,259.8,27.827,70.213,107.305,0.0,41.22,41.22,5.257,0,0,7.978,5.009,483.4183219,0.138554406,17.889530408006156
Italy,1999,57.240798,Europe,Europe,ITA,265.667,265.667,28.225,86.217,91.379,0.0,45.365,45.365,5.95,0,0,8.531,5.53,484.7659771,0.139299271,19.315534108489203
Italy,2000,57.272196,Europe,Europe,ITA,276.641635,276.641635,30.524,101.36,85.878,0.0,44.2,44.2,6.68,0,0,7.999635,6.099,456.1961106,0.132006281,18.39202548090782
Italy,2001,57.30576,Europe,Europe,ITA,279.008656,279.008656,36.775,104.188,75.008,0.0,46.811,46.811,7.536,0,0,8.690656,6.338,452.7155996,0.131713926,19.478607144002012
Italy,2002,57.420628,Europe,Europe,ITA,285.276011,285.276011,40.468,99.414,87.764,0.0,39.519,39.519,8.797,0,0,9.314011,7.372,459.0506945,0.131753151,16.936580061756406
Italy,2003,57.739699,Europe,Europe,ITA,293.884765,293.884765,44.117,117.301,75.987,0.0,36.67,36.67,10.196,0,0,9.613765,8.714,476.3838805,0.135300089,15.947066871601868
Italy,2004,58.176738,Europe,Europe,ITA,303.347006,303.347006,50.9,129.772,58.891,0.0,42.338,42.338,11.533,0,0,9.913006,9.657,484.056648,0.137662606,17.758869853490495
Italy,2005,58.519693,Europe,Europe,ITA,303.6999,303.6999,49.443,149.259,47.124,0.0,36.067,36.067,12.372,0,0,9.4349,9.998,483.9123701,0.136749661,15.949626588615931
Italy,2006,58.754433,Europe,Europe,ITA,314.121963,314.121963,50.458,158.079,45.875,0.0,36.994,36.994,13.641,0,0,9.074963,10.635,481.4478105,0.136137974,16.119535073706388
Italy,2007,59.10872,Europe,Europe,ITA,313.887349,313.887349,49.757,172.646,35.409,0.0,32.815,32.815,14.9,0,0,8.360349,10.827,472.795262,0.132484822,15.201313513275746
Italy,2008,59.561684,Europe,Europe,ITA,319.130538,319.130538,48.617,172.697,31.459,0.0,41.623,41.623,16.54,0,0,8.194538,11.486,456.2691723,0.129955003,18.225457320540098
Italy,2009,59.90401,Europe,Europe,ITA,292.639678,292.639678,43.446,147.27,26.02,0.0,49.138,49.138,20.1187,0,0,6.646978,12.8987,399.219072,0.119880382,23.66620291319484
Italy,2010,60.164213,Europe,Europe,ITA,302.0622,302.0622,44.465,152.737,21.714,0.0,51.117,51.117,25.8476,0,0,6.1816,14.816,402.23029,0.123398471,25.479719077726372
Italy,2011,60.36788,Europe,Europe,ITA,302.5699,302.5699,50.168,144.539,19.885,0.0,45.823,45.823,37.1388,0,0,5.0161,16.4867,393.3926349,0.120484718,27.419052589170306
Italy,2012,60.531515,Europe,Europe,ITA,299.2759,299.2759,54.141,129.058,18.89,0.0,41.875,41.875,50.3474,0,0,4.9645,18.0786,376.7492244,0.116565895,30.815177566920692
Italy,2013,60.653868,Europe,Europe,ITA,289.8032,289.8032,48.53,108.876,15.482,0.0,52.774,52.774,59.2349,0,0,4.9063,22.7493,346.8362826,0.110578699,38.64998730172752
Italy,2014,60.664171,Europe,Europe,ITA,279.8285,279.8285,46.559,93.637,14.163,0.0,58.545,58.545,62.1334,0,0,4.7911,24.6487,328.3952557,0.107785824,43.125843150358165
Italy,2015,60.575316,Europe,Europe,ITA,282.994,282.994,45.421,110.86,13.9253,0.0,45.5375,45.5375,63.3668,0,0,3.8834,25.5807,340.2081094,0.109260268,38.48290069754129
Italy,2016,60.478107,Europe,Europe,ITA,289.7682,289.7682,38.44,126.148,12.4731,0.0,42.432,42.432,65.5902,0,0,4.6849,25.7972,337.6255641,0.109202106,37.27883183869037
Italy,2017,60.390318,Europe,Europe,ITA,295.83,295.83,35.1287,140.3493,12.4673,0.0,36.19874,36.19874,67.699,0,0,3.98696,25.5794,335.4945611,0.110141052,35.12075854375824
Italy,2018,60.277498,Europe,Europe,ITA,289.7084,289.7084,30.9901,128.5376,11.674,0.0,48.8248,48.8248,65.6282,0,0,4.0537,25.258,333.7126965,0.11107319,39.506275965764196
Italy,2019,60.130136,Europe,Europe,ITA,293.8532,293.8532,21.2913,141.687,11.8224,0.0,46.3565,46.3565,69.5284,0,0,3.1676,25.6375,325.0493537,0.110158227,39.43632398762375
Italy,2020,59.912769,Europe,Europe,ITA,280.531,280.531,15.0761,133.6828,11.4399,0.0,47.63382431,47.63382431,69.363,0,0,3.335375694,25.6599,284.1603918,0.099950668,41.70548863049003
Italy,2021,59.72935,Europe,Europe,ITA,289.0695,289.0695,15.9688,143.9979,9.285996515,0.0,45.3882,45.3882,70.9509,0,0,3.477703485,24.9846,321.0145759,0.107593838,40.2460653925786
Italy,2022,59.619115,Europe,Europe,ITA,283.953,283.953,24.2209,141.4453,12.8325,0.0,28.3976,28.3976,72.0685,0,0,4.9882,23.4528,331.4556494,0.106000795,35.38124267044194
Italy,2023,59.499453,Europe,Europe,ITA,264.7081,264.7081,14.4013,118.9865,11.131,0.0,40.5173,40.5173,76.0614,0,0,3.6106,21.7098,304.6831266,0.101687585,44.04047326092401
Italy,2024,59.342867,Europe,Europe,ITA,272.3668517,272.3668517,13.08000074,109.7906718,13.02027864,0.0,55.21527939,55.21527939,78.07244041,0,0,3.188180727,19.55197743,296.3959715,0.102904277,48.93683609737153
Japan,1985,120.832163,Asia Pacific,Asia Pacific,JPN,671.953,671.953,99.33412585,128.0431622,183.8602329,159.578,82.874,82.874,12.699479,0,0,5.564,12.699479,939.1861758,0.133506815,14.223238678895697
Japan,1986,121.366735,Asia Pacific,Asia Pacific,JPN,676.363,676.363,98.77428029,130.8355326,180.8431091,165.369719,80.816,80.816,13.803359,0,0,5.921,13.803359,924.8272319,0.132739303,13.98943451962925
Japan,1987,121.943587,Asia Pacific,Asia Pacific,JPN,719.085,719.085,107.3331885,135.038322,191.7930235,188.604998,74.787,74.787,14.792468,0,0,6.736,14.792468,957.9220548,0.137870284,12.457424087555713
Japan,1988,122.476952,Asia Pacific,Asia Pacific,JPN,753.728,753.728,112.1977647,141.93289,213.0488593,173.896933,90.291,90.291,15.986553,0,0,6.374,15.986553,1022.662829,0.144830645,14.100252743695338
Japan,1989,122.947413,Asia Pacific,Asia Pacific,JPN,799.769,799.769,116.8664337,149.5880808,231.7963105,185.814196,91.741,91.741,17.046979,0,0,6.916,17.046979,1040.372669,0.148177104,13.602425075240475
Japan,1990,123.399765,Asia Pacific,Asia Pacific,JPN,881.5,881.5,119.284436,172.9303071,287.537856,194.571275,86.895,86.895,11.341126,0,0,8.94,11.340126,1085.828356,0.151243618,11.144200340328984
Japan,1991,123.889871,Asia Pacific,Asia Pacific,JPN,911.303,911.303,125.5719511,184.3441124,275.4465574,208.693522,94.416,94.416,11.651857,0,0,11.179,11.650857,1114.250691,0.15585316,11.63914274396112
Japan,1992,124.383708,Asia Pacific,Asia Pacific,JPN,916.787,916.787,131.9746095,184.159157,282.1414866,217.03513,80.046,80.046,11.860617,0,0,9.57,11.850117,1126.956548,0.157051569,10.024860409233552
Japan,1993,124.839958,Asia Pacific,Asia Pacific,JPN,926.103,926.103,140.2303069,182.3239577,238.7959888,247.699915,92.58,92.58,11.5828316,0,0,12.89,11.559372,1122.457153,0.159092665,11.247434853358644
Japan,1994,125.28686,Asia Pacific,Asia Pacific,JPN,984.493,984.493,156.8471437,199.1195028,281.1168739,258.247986,64.462,64.462,13.5024936,0,0,11.197,13.472534,1182.766182,0.164312752,7.919253219677539
Japan,1995,125.672665,Asia Pacific,Asia Pacific,JPN,1010.88,1010.88,168.600796,201.164633,248.6746994,286.888266,78.793,78.793,14.3356056,0,0,12.423,14.295146,1193.304264,0.169351539,9.212627176321622
Japan,1996,125.975302,Asia Pacific,Asia Pacific,JPN,1029.857,1029.857,178.4443377,212.9162071,237.2581851,296.501164,77.173,77.173,15.30410619,0,0,12.26,15.247687,1215.184753,0.172302752,8.97960650750541
Japan,1997,126.265929,Asia Pacific,Asia Pacific,JPN,1054.864,1054.864,188.1350387,219.677328,208.9428068,321.156937,86.44,86.44,16.53488944,0,0,13.977,16.437627,1216.131805,0.175257663,9.76191143502859
Japan,1998,126.549181,Asia Pacific,Asia Pacific,JPN,1059.663,1059.663,192.2322868,230.0995609,192.4043513,325.973855,89.079,89.079,16.32294596,0,0,13.551,16.172629,1188.042645,0.172097929,9.94674212084408
Japan,1999,126.801564,Asia Pacific,Asia Pacific,JPN,1079.142,1079.142,211.6129373,244.6868185,193.2381166,317.234929,83.792,83.792,16.74119864,0,0,11.836,16.48681,1220.212671,0.174433495,9.316030572436249
Japan,2000,127.027789,Asia Pacific,Asia Pacific,JPN,1099.671,1099.671,233.87889,253.7623174,179.4320749,319.121574,84.468,84.468,16.56414372,0,0,12.444,16.111082,1251.066983,0.17722079,9.187488232389505
Japan,2001,127.260148,Asia Pacific,Asia Pacific,JPN,1083.142,1083.142,249.1790628,251.7456944,150.9897396,320.538024,81.537,81.537,16.78047922,0,0,12.372,16.02874,1241.98537,0.174984347,9.07706276923986
Japan,2002,127.484598,Asia Pacific,Asia Pacific,JPN,1103.081,1103.081,260.1198597,248.6479824,170.1708579,314.25837,80.6,80.6,18.04693,0,0,11.237,16.93931,1244.011134,0.174116928,8.94285460451227
Japan,2003,127.671252,Asia Pacific,Asia Pacific,JPN,1092.595,1092.595,287.9628687,269.2663289,182.6167084,230.077674,92.472,92.472,19.66242,0,0,10.537,17.876465,1288.166785,0.173778237,10.26312769141356
Japan,2004,127.815774,Asia Pacific,Asia Pacific,JPN,1121.193,1121.193,291.0915969,254.1039846,167.1737784,285.865562,91.667,91.667,20.76507812,0,0,10.526,18.053456,1273.184636,0.17595312,10.027896902674204
Japan,2005,127.91333,Asia Pacific,Asia Pacific,JPN,1153.062,1153.062,315.1350003,249.8706888,182.5945393,293.038184,77.56149916,77.56149916,25.22608837,0,0,9.636,21.686,1308.812615,0.178825541,8.914315754920379
Japan,2006,127.997247,Asia Pacific,Asia Pacific,JPN,1164.348,1164.348,307.492541,276.5795801,152.3066738,304.290569,88.80700606,88.80700606,25.65863,0,0,9.213,21.528,1285.483224,0.178206693,9.830878402333324
Japan,2007,128.087682,Asia Pacific,Asia Pacific,JPN,1180.109,1180.109,313.0113612,292.8218818,182.6729092,279.00864,74.50974032,74.50974032,27.2504675,0,0,10.834,22.198,1299.9768,0.176375388,8.622949898695799
Japan,2008,128.15599,Asia Pacific,Asia Pacific,JPN,1183.72,1183.72,330.9681543,322.1651639,170.0461786,251.744159,75.16437292,75.16437292,26.83197126,0,0,6.8,21.293,1308.430531,0.172985305,8.61659380427804
Japan,2009,128.19247,Asia Pacific,Asia Pacific,JPN,1114.003,1114.003,309.6131185,322.1584729,104.4560998,274.650523,70.46622009,70.46622009,26.79856581,0,0,5.86,20.325751,1138.228941,0.157890673,8.731106280683266
Japan,2010,128.185275,Asia Pacific,Asia Pacific,JPN,1156.023,1156.023,312.7400036,321.858969,101.1672787,292.354831,88.50272695,88.50272695,29.73419081,0,0,9.665,21.827083,1210.097563,0.168033399,10.22790357631293
Japan,2011,128.096432,Asia Pacific,Asia Pacific,JPN,1104.183,1104.183,281.5771065,375.1785745,160.8768884,162.927285,82.48676065,82.48676065,31.003385,0,0,10.133,21.105194,1223.126431,0.159337298,10.278200773784778
Japan,2012,127.928285,Asia Pacific,Asia Pacific,JPN,1106.879941,1106.879941,330.7984351,430.9270733,205.5944511,17.991406,77.09999027,77.09999027,34.22930126,0,0,10.2392835,22.1299815,1307.473941,0.158018415,10.057937397385722
Japan,2013,127.723646,Asia Pacific,Asia Pacific,JPN,1087.759547,1087.759547,359.2459692,419.7163445,164.9600204,14.602901,79.33157053,79.33157053,41.21865205,0,0,8.684088849,23.17670147,1296.170072,0.157170545,11.082432961629523
Japan,2014,127.486604,Asia Pacific,Asia Pacific,JPN,1062.72882,1062.72882,353.0864074,447.6937567,121.4785902,0.0,81.70857804,81.70857804,52.18981861,0,0,6.571668748,23.62768075,1261.453748,0.153384452,12.599488611779625
Japan,2015,127.275872,Asia Pacific,Asia Pacific,JPN,1030.11431,1030.11431,346.6868428,413.9739025,103.55989,4.524406,85.76511581,85.76511581,68.24815322,0,0,7.35600008,28.48517469,1223.254706,0.151699915,14.951085285865023
Japan,2016,127.159951,Asia Pacific,Asia Pacific,JPN,1063.69422,1063.69422,321.0184814,434.6388905,92.18604086,17.678366,79.42587496,79.42587496,72.33731468,0,0,46.40925135,23.67085294,1202.093662,0.149928875,14.267557986730434
Japan,2017,127.06469,Asia Pacific,Asia Pacific,JPN,1076.876702,1076.876702,343.0771849,438.0958985,53.69832585,29.0734253,79.24342879,79.24342879,84.06714961,0,0,49.62128915,23.80476133,1196.587294,0.151695225,15.165206759204267
Japan,2018,126.913432,Asia Pacific,Asia Pacific,JPN,1082.912307,1082.912307,339.2444238,419.151278,49.10711421,49.1062642,80.99740321,80.99740321,94.33719791,0,0,50.96862576,25.74760489,1174.205148,0.150839936,16.191024886006765
Japan,2019,126.699424,Asia Pacific,Asia Pacific,JPN,1047.388968,1047.388968,329.7206699,391.9210834,35.37407767,65.6361421,73.91935442,73.91935442,102.481561,0,0,48.33607972,27.59710656,1135.480855,0.147910375,16.841968056703838
Japan,2020,126.304543,Asia Pacific,Asia Pacific,JPN,1011.027907,1011.027907,316.8918625,381.3245855,23.57065166,42.99950921,78.33217602,78.33217602,114.6989662,0,0,53.21015551,30.37304251,1046.044481,0.137531577,19.092563210522734
Japan,2021,125.679338,Asia Pacific,Asia Pacific,JPN,1034.661718,1034.661718,323.4345327,358.2788805,29.03928321,61.22263744,79.62623723,79.62623723,128.5119832,0,0,54.54816365,34.79403484,1080.25415,0.144072601,20.116547931466037
Japan,2022,124.997578,Asia Pacific,Asia Pacific,JPN,1040.563921,1040.563921,325.6445374,351.4875298,42.47438368,51.77412478,74.86830105,74.86830105,138.3162138,0,0,55.99883068,37.82990887,1084.567677,0.143909802,20.487402123756702
Japan,2023,124.370947,Asia Pacific,Asia Pacific,JPN,1006.729618,1006.729618,302.1208436,320.6515149,30.03599551,77.46059917,74.5312071,74.5312071,148.3308543,0,0,53.59860383,42.0133693,1027.043478,0.140633406,22.137231031579724
Japan,2024,123.753041,Asia Pacific,Asia Pacific,JPN,1016.388726,1016.388726,300.5637761,318.1188065,22.97403426,84.90560064,79.44915519,79.44915519,153.6607928,0,0,56.71656068,45.41788921,1005.373742,0.139482145,22.935117443441612
Kazakhstan,1985,16.03109,CIS,CIS,KAZ,81.263,81.263,59.06800473,8.685688518,8.298834149,0.0,5.2104726,5.2104726,0.0,0,0,0.0,0.0,231.177821,0.178758808,6.411863455693243
Kazakhstan,1986,16.262702,CIS,CIS,KAZ,85.094,85.094,62.37638794,9.172171618,8.763649638,0.0,4.7817908,4.7817908,0.0,0,0,0.0,0.0,236.3560989,0.180246931,5.619421815874209
Kazakhstan,1987,16.527715,CIS,CIS,KAZ,88.49,88.49,64.27599922,9.451501044,9.030537932,0.0,5.7319618,5.7319618,0.0,0,0,0.0,0.0,240.9739286,0.181352437,6.477524918069838
Kazakhstan,1988,16.781168,CIS,CIS,KAZ,88.417,88.417,63.24105887,9.299317649,8.885132676,0.0,6.9914908,6.9914908,0.0,0,0,0.0,0.0,248.6475588,0.185126962,7.907405589422849
Kazakhstan,1989,16.997013,CIS,CIS,KAZ,89.657,89.657,63.89178305,9.395003757,8.976556993,0.1016462,7.29201,7.29201,0.0,0,0,0.0,0.0,242.0919244,0.179924885,8.133229976465865
Kazakhstan,1990,17.154054,CIS,CIS,KAZ,87.379,87.379,62.144,9.138,8.731,0.0,7.366,7.366,0.0,0,0,0.0,0.0,240.6025789,0.180361535,8.429943121344945
Kazakhstan,1991,17.2786,CIS,CIS,KAZ,85.99,85.99,62.11143719,8.641211239,7.498982167,0.5391668,7.2,7.2,0.0,0,0,-0.0007974,0.0,238.2663386,0.178876451,8.37306663565531
Kazakhstan,1992,17.332625,CIS,CIS,KAZ,83.166,83.166,59.80286624,8.735418672,7.300349892,0.464037,6.866,6.866,0.0,0,0,-0.0026718,0.0,236.3083765,0.176021317,8.255777601423658
Kazakhstan,1993,17.274487,CIS,CIS,KAZ,77.889,77.889,55.31980682,7.759972901,6.734976481,0.4463594,7.629,7.629,0.0,0,0,-0.0011156,0.0,208.5464169,0.155915092,9.794707853483803
Kazakhstan,1994,17.043771,CIS,CIS,KAZ,66.777,66.777,47.10350439,5.350398057,4.768354754,0.3800684,9.179,9.179,0.0,0,0,-0.0043256,0.0,192.7521648,0.140762052,13.745750782455039
Kazakhstan,1995,16.730536,CIS,CIS,KAZ,66.739,66.739,48.01871748,5.45430867,4.860275053,0.0795492,8.331,8.331,0.0,0,0,-0.0048504,0.0,168.8674146,0.128828959,12.482955992747867
Kazakhstan,1996,16.416027,CIS,CIS,KAZ,58.747,58.747,42.32120182,4.764125813,4.245919171,0.088388,7.331,7.331,0.0,0,0,-0.0036348,0.0,146.9820613,0.114298533,12.47893509455802
Kazakhstan,1997,16.04325,CIS,CIS,KAZ,52.0,52.0,37.20602719,4.225722591,3.766793622,0.3005192,6.499,6.499,0.0,0,0,0.0019374,0.0,129.9357898,0.103126355,12.498076923076923
Kazakhstan,1998,15.647786,CIS,CIS,KAZ,49.8,49.8,35.86540312,4.073196049,3.634466226,0.088388,6.141,6.141,0.0,0,0,-0.0024534,0.0,122.9500117,0.099618606,12.331325301204819
Kazakhstan,1999,15.455874,CIS,CIS,KAZ,47.3,47.3,34.05544005,4.098077266,3.012355484,0.0,6.132,6.132,0.0,0,0,0.0021272,0.0,114.1529336,0.094789788,12.964059196617336
Kazakhstan,2000,15.501103,CIS,CIS,KAZ,51.6350914,51.6350914,35.89816944,5.518921827,2.686949532,0.0,7.5310506,7.5310506,0.0,0,0,0.0,0.0,101.5490153,0.085870702,14.585140445786063
Kazakhstan,2001,15.57555,CIS,CIS,KAZ,55.3840027,55.3840027,39.0838266,5.887643266,2.331394237,0.0,8.0811386,8.0811386,0.0,0,0,0.0,0.0,117.7360284,0.096195,14.591106106529203
Kazakhstan,2002,15.656678,CIS,CIS,KAZ,58.3305501,58.3305501,40.14207474,6.228615119,3.07031734,0.0,8.8895429,8.8895429,0.0,0,0,0.0,0.0,119.7042336,0.097478983,15.23994353689457
Kazakhstan,2003,15.74738,CIS,CIS,KAZ,63.8663626,63.8663626,45.82768208,6.820101508,2.594038609,0.0,8.6245404,8.6245404,0.0,0,0,0.0,0.0,131.7761967,0.106232698,13.504041954003501
Kazakhstan,2004,15.85016,CIS,CIS,KAZ,66.9423699,66.9423699,50.55602869,7.148721254,1.180953952,0.0,8.056666,8.056666,0.0,0,0,0.0,0.0,141.0451916,0.111433686,12.03522673612426
Kazakhstan,2005,15.968116,CIS,CIS,KAZ,67.9197296,67.9197296,50.16777212,7.261796779,2.634191,0.0,7.8559697,7.8559697,0.0,0,0,0.0,0.0,143.7442973,0.113767411,11.566550317950618
Kazakhstan,2006,16.103716,CIS,CIS,KAZ,71.6684605,71.6684605,49.32179204,8.004426859,6.574171903,0.0,7.7680697,7.7680697,0.0,0,0,0.0,0.0,155.0178645,0.121475432,10.83889572317519
Kazakhstan,2007,16.257214,CIS,CIS,KAZ,76.6209469,76.6209469,56.24652203,5.049662859,7.153355607,0.0,8.1714064,8.1714064,0.0,0,0,0.0,0.0,169.8233433,0.133503576,10.66471602167057
Kazakhstan,2008,16.426525,CIS,CIS,KAZ,80.3477922,80.3477922,61.59871649,8.208360817,3.080886098,0.0,7.4598288,7.4598288,0.0,0,0,0.0,0.0,184.9128364,0.139259943,9.284422876774453
Kazakhstan,2009,16.619846,CIS,CIS,KAZ,78.7291319,78.7291319,58.10538753,12.86040571,0.884234164,0.0,6.8791045,6.8791045,0.0,0,0,0.0,0.0,165.9043514,0.123251537,8.737686208375429
Kazakhstan,2010,16.83681,CIS,CIS,KAZ,82.6464953,82.6464953,66.65742188,7.3470465,0.620003924,0.0,8.022023,8.022023,0.0,0,0,0.0,0.0,177.8517421,0.130684073,9.706428531398355
Kazakhstan,2011,17.066002,CIS,CIS,KAZ,86.5855045,86.5855045,70.21913883,7.939902625,0.542993341,0.0,7.8833227,7.8833227,0.000147,0,0,0.0,0.0,201.3064145,0.146399616,9.10483775029572
Kazakhstan,2012,17.306106,CIS,CIS,KAZ,90.6138942,90.6138942,67.62546284,14.63249355,0.715989798,0.0,7.6372659,7.6372659,0.002686,0,0,-3.88457e-06,0.0,211.2440959,0.151823417,8.431324983271715
Kazakhstan,2013,17.556502,CIS,CIS,KAZ,92.6157201,92.6157201,69.00380528,15.34080599,0.53500983,0.0,7.7307629,7.7307629,0.0053361,0,0,0.0,0.0,210.8037055,0.150017341,8.35290055688937
Kazakhstan,2014,17.816285,CIS,CIS,KAZ,94.6432429,94.6432429,68.23764753,17.11049235,1.017767923,0.0,8.2628309,8.2628309,0.0145042,0,0,0.0,0.0,218.0439705,0.155408338,8.74582785455252
Kazakhstan,2015,18.084169,CIS,CIS,KAZ,91.6451167,91.6451167,64.73114772,16.08568812,1.380721152,0.0,9.2691904,9.2691904,0.1783693,0,0,0.0,0.000476,174.0307635,0.126590031,10.308852277341254
Kazakhstan,2016,18.3636,CIS,CIS,KAZ,94.642384,94.642384,63.14742108,17.55464881,1.954304316,0.0,11.6207639,11.6207639,0.3652459,0,0,0.0,0.00186,195.4871164,0.139448457,12.664526497980017
Kazakhstan,2017,18.651931,CIS,CIS,KAZ,103.1279558,103.1279558,70.5330589,20.19454026,0.755618541,0.0,11.2101847,11.2101847,0.4345534,0,0,0.0,0.0021442,211.3387112,0.147637963,11.29154360684031
Kazakhstan,2018,18.932727,CIS,CIS,KAZ,107.2688078,107.2688078,75.71640972,19.91577422,0.731280754,0.0,10.376336,10.376336,0.5290071,0,0,0.0,0.0024284,218.6135868,0.150063488,10.166369258370745
Kazakhstan,2019,19.209555,CIS,CIS,KAZ,106.483161,106.483161,74.927172,19.83827147,0.62073733,0.0,9.9936588,9.9936588,1.1033214,0,0,0.0,0.0049671,216.9919126,0.149684014,10.421347465445734
Kazakhstan,2020,19.482117,CIS,CIS,KAZ,108.6284069,108.6284069,73.54576547,22.51132061,0.639016712,0.0,9.6596461,9.6596461,2.272658,0,0,0.0,0.0065268,199.2595769,0.135989988,10.984515414079961
Kazakhstan,2021,19.743603,CIS,CIS,KAZ,115.0792111,115.0792111,73.8049001,26.00948439,2.67805961,0.0,9.2084685,9.2084685,3.3782985,0,0,0.0,0.0025643,220.3454424,0.149918897,10.937481131203201
Kazakhstan,2022,20.034609,CIS,CIS,KAZ,113.4531695,113.4531695,70.52111893,28.22861745,1.414992121,0.0,9.2011934,9.2011934,4.0872476,0,0,0.0,0.0029497,219.628007,0.147216154,11.712710238562352
Kazakhstan,2023,20.330104,CIS,CIS,KAZ,113.5854688,113.5854688,65.25142842,33.24937672,0.627249054,0.0,8.800493,8.800493,5.6569216,0,0,0.0,0.0051483,229.4946482,0.14984961,12.728225496393778
Kazakhstan,2024,20.592571,CIS,CIS,KAZ,118.5217329,118.5217329,64.03177588,34.71008375,1.739883121,0.0,11.25392587,11.25392587,6.786064256,0,0,0.0,0.001735567,229.6416823,0.150714725,15.220828859480843
